b'id',b'key',b'value',b'type' 
b'1876277585',b'name',b'Merkurstra\xc3\x9fe',b'regular'
b'1876277585',b'operator',b'AFAG',b'regular'
b'1876277585',b'public_transport',b'platform',b'regular'
b'1876277585',b'wheelchair',b'yes',b'regular'
b'1876279151',b'entrance',b'yes',b'regular'
b'1876513138',b'entrance',b'yes',b'regular'
b'1878097066',b'design',b'h-frame',b'regular'
b'1878097066',b'material',b'wood',b'regular'
b'1878097066',b'power',b'tower',b'regular'
b'1878097066',b'structure',b'solid',b'regular'
b'1878897282',b'access',b'private',b'regular'
b'1878897282',b'barrier',b'gate',b'regular'
b'1879121396',b'highway',b'bus_stop',b'regular'
b'1879121396',b'name',b'Richard-Wagner-Stra\xc3\x9fe',b'regular'
b'1879121396',b'shelter',b'yes',b'regular'
b'1879121396',b'wheelchair',b'yes',b'regular'
b'1879191602',b'leisure',b'playground',b'regular'
b'1879191613',b'entrance',b'yes',b'regular'
b'1879342386',b'entrance',b'yes',b'regular'
b'1879450235',b'entrance',b'yes',b'regular'
b'1879450245',b'entrance',b'yes',b'regular'
b'1879450305',b'entrance',b'yes',b'regular'
b'1880102988',b'amenity',b'recycling',b'regular'
b'1880102988',b'location',b'overground',b'regular'
b'1880102988',b'recycling_type',b'container',b'regular'
b'1881351021',b'entrance',b'yes',b'regular'
b'1882113926',b'leisure',b'playground',b'regular'
b'1882468011',b'power',b'pole',b'regular'
b'1882468011',b'source',b'Bing',b'regular'
b'1882468021',b'power',b'pole',b'regular'
b'1882468021',b'source',b'Bing',b'regular'
b'1882468031',b'power',b'pole',b'regular'
b'1882468031',b'source',b'Bing',b'regular'
b'1882468041',b'power',b'pole',b'regular'
b'1882468041',b'source',b'Bing',b'regular'
b'1882468061',b'power',b'pole',b'regular'
b'1882468061',b'source',b'Bing',b'regular'
b'1886618842',b'entrance',b'yes',b'regular'
b'1886618867',b'entrance',b'yes',b'regular'
b'1886618895',b'entrance',b'yes',b'regular'
b'1886619052',b'entrance',b'yes',b'regular'
b'1886722282',b'entrance',b'yes',b'regular'
b'1886821965',b'entrance',b'yes',b'regular'
b'1886821989',b'entrance',b'yes',b'regular'
b'1887095104',b'entrance',b'yes',b'regular'
b'1889492144',b'entrance',b'yes',b'regular'
b'1889492154',b'entrance',b'yes',b'regular'
b'1889492174',b'entrance',b'yes',b'regular'
b'1889492184',b'entrance',b'yes',b'regular'
b'1889492194',b'entrance',b'yes',b'regular'
b'1889492374',b'entrance',b'yes',b'regular'
b'1889543564',b'entrance',b'yes',b'regular'
b'1889543611',b'highway',b'turning_circle',b'regular'
b'1889543622',b'leisure',b'playground',b'regular'
b'1889543672',b'barrier',b'block',b'regular'
b'1889543672',b'bicycle',b'yes',b'regular'
b'1889543672',b'foot',b'yes',b'regular'
b'1889600010',b'entrance',b'yes',b'regular'
b'1889600025',b'entrance',b'yes',b'regular'
b'1889600084',b'entrance',b'yes',b'regular'
b'1889600376',b'entrance',b'yes',b'regular'
b'1889600396',b'entrance',b'yes',b'regular'
b'1889787286',b'noexit',b'yes',b'regular'
b'1895803484',b'entrance',b'yes',b'regular'
b'1895803534',b'entrance',b'yes',b'regular'
b'1896182376',b'entrance',b'yes',b'regular'
b'1896182406',b'entrance',b'yes',b'regular'
b'1896182428',b'entrance',b'yes',b'regular'
b'1896402049',b'leisure',b'playground',b'regular'
b'1896402082',b'entrance',b'yes',b'regular'
b'1896402142',b'entrance',b'yes',b'regular'
b'1896402260',b'entrance',b'yes',b'regular'
b'1896402280',b'entrance',b'yes',b'regular'
b'1896402320',b'entrance',b'yes',b'regular'
b'1896402399',b'noexit',b'yes',b'regular'
b'1906509430',b'entrance',b'yes',b'regular'
b'1929636797',b'city',b'Flensburg',b'addr'
b'1929636797',b'country',b'DE',b'addr'
b'1929636797',b'housenumber',b'61',b'addr'
b'1929636797',b'postcode',b'24937',b'addr'
b'1929636797',b'street',b'Marienstra\xc3\x9fe',b'addr'
b'1929636797',b'name',b'Hand in Hand',b'addr'
b'1929636797',b'opening_hours',b'Mo-Fr 09:00-18:00; Sa 09:00-13:00; Su off',b'addr'
b'1929636797',b'organic',b'only',b'addr'
b'1929636797',b'phone',b'+49 461 20661',b'addr'
b'1929636797',b'shop',b'convenience',b'addr'
b'1929636797',b'wheelchair',b'yes',b'addr'
b'1938758912',b'name',b'Gloyer',b'regular'
b'1938758912',b'shop',b'optician',b'regular'
b'1938758912',b'wheelchair',b'yes',b'regular'
b'1938759128',b'city',b'Flensburg',b'addr'
b'1938759128',b'country',b'DE',b'addr'
b'1938759128',b'housenumber',b'7',b'addr'
b'1938759128',b'postcode',b'24937',b'addr'
b'1938759128',b'street',b'Rote Stra\xc3\x9fe',b'addr'
b'1979796716',b'city',b'Flensburg',b'addr'
b'1979796716',b'country',b'DE',b'addr'
b'1979796716',b'housenumber',b'28-30',b'addr'
b'1979796716',b'postcode',b'24937',b'addr'
b'1979796716',b'street',b'Mathildenstra\xc3\x9fe',b'addr'
b'1979796716',b'name',b'Netto',b'addr'
b'1979796716',b'opening_hours',b'Mo-Sa 07:00-21:00',b'addr'
b'1979796716',b'shop',b'supermarket',b'addr'
b'1979796716',b'wheelchair',b'yes',b'addr'
b'1982000853',b'noexit',b'yes',b'regular'
b'1991894116',b'city',b'Flensburg',b'addr'
b'1991894116',b'country',b'DE',b'addr'
b'1991894116',b'housenumber',b'14',b'addr'
b'1991894116',b'postcode',b'24939',b'addr'
b'1991894116',b'street',b'Norderstra\xc3\x9fe',b'addr'
b'1991894116',b'name',b'dito',b'addr'
b'1991894116',b'opening_hours',b'Mo-Fr 10:30-18:30; Sa 10:00-16:00; Su off',b'addr'
b'1991894116',b'phone',b'+49 461 26513',b'addr'
b'1991894116',b'shop',b'clothes',b'addr'
b'2007792529',b'entrance',b'yes',b'regular'
b'2007792539',b'entrance',b'yes',b'regular'
b'2007792776',b'noexit',b'yes',b'regular'
b'2010363490',b'name',b'Maasb\xc3\xbcll',b'regular'
b'2010363490',b'traffic_sign',b'city_limit',b'regular'
b'2016369519',b'entrance',b'yes',b'regular'
b'2030106329',b'city',b'Flensburg',b'addr'
b'2030106329',b'country',b'DE',b'addr'
b'2030106329',b'housenumber',b'131',b'addr'
b'2030106329',b'postcode',b'24939',b'addr'
b'2030106329',b'street',b'Norderstra\xc3\x9fe',b'addr'
b'2030106329',b'amenity',b'pub',b'addr'
b'2030106329',b'name',b'Monte Carlo',b'addr'
b'2030106329',b'wheelchair',b'no',b'addr'
b'2030106439',b'entrance',b'yes',b'regular'
b'2049461197',b'entrance',b'yes',b'regular'
b'2049461219',b'entrance',b'yes',b'regular'
b'2049522945',b'entrance',b'yes',b'regular'
b'2049566411',b'entrance',b'yes',b'regular'
b'2049566787',b'entrance',b'yes',b'regular'
b'2049605203',b'entrance',b'yes',b'regular'
b'2049605253',b'entrance',b'yes',b'regular'
b'2049640328',b'entrance',b'yes',b'regular'
b'2049640388',b'entrance',b'yes',b'regular'
b'2049640408',b'entrance',b'yes',b'regular'
b'2049677339',b'entrance',b'yes',b'regular'
b'2049677349',b'entrance',b'yes',b'regular'
b'2049677359',b'entrance',b'yes',b'regular'
b'2049677389',b'entrance',b'yes',b'regular'
b'2049677459',b'entrance',b'yes',b'regular'
b'2049765821',b'entrance',b'yes',b'regular'
b'2049928020',b'entrance',b'yes',b'regular'
b'2049928184',b'entrance',b'yes',b'regular'
b'2050957997',b'city',b'Flensburg',b'addr'
b'2050957997',b'country',b'DE',b'addr'
b'2050957997',b'housenumber',b'300',b'addr'
b'2050957997',b'postcode',b'24941',b'addr'
b'2050957997',b'street',b'Eckernf\xc3\xb6rder Landstra\xc3\x9fe',b'addr'
b'2050957997',b'name',b'Abfallwirtschaftszentrum Flensburg',b'addr'
b'2050957997',b'phone',b'+49 461 90318 0',b'addr'
b'2059923502',b'city',b'Flensburg',b'addr'
b'2059923502',b'country',b'DE',b'addr'
b'2059923502',b'housenumber',b'40',b'addr'
b'2059923502',b'postcode',b'24937',b'addr'
b'2059923502',b'street',b'Marienstra\xc3\x9fe',b'addr'
b'2064746330',b'access',b'private',b'regular'
b'2064746330',b'barrier',b'gate',b'regular'
b'2077557477',b'access',b'permissive',b'regular'
b'2077557477',b'amenity',b'parking',b'regular'
b'2077557477',b'capacity',b'700',b'regular'
b'2077557477',b'parking',b'multi-storey',b'regular'
b'2087896290',b'cuisine',b'turkish',b'regular'
b'2087896290',b'name',b'Durgut',b'regular'
b'2087896290',b'shop',b'bakery',b'regular'
b'2087896290',b'source',b'estimation',b'regular'
b'2087896334',b'amenity',b'vending_machine',b'regular'
b'2087896334',b'operator',b'Deutsche Bahn',b'regular'
b'2087896334',b'account_cards',b'yes',b'payment'
b'2087896334',b'coins',b'yes',b'payment'
b'2087896334',b'credit_cards',b'yes',b'payment'
b'2087896334',b'debit_cards',b'yes',b'payment'
b'2087896334',b'notes',b'yes',b'payment'
b'2087896334',b'ref',b'B81288',b'payment'
b'2087896334',b'source',b'extrapolation',b'payment'
b'2087896334',b'vending',b'public_transport_tickets',b'payment'
b'2087896397',b'amenity',b'telephone',b'regular'
b'2087896397',b'covered',b'no',b'regular'
b'2087896397',b'internet_access',b'wlan',b'regular'
b'2087896397',b'fee',b'yes',b'internet_access'
b'2087896397',b'operator',b'Deutsche Telekom AG',b'internet_access'
b'2087896397',b'operator',b'Deutsche Telekom AG',b'internet_access'
b'2087896453',b'amenity',b'bicycle_parking',b'regular'
b'2087896453',b'bicycle_parking',b'stands',b'regular'
b'2087896453',b'capacity',b'12',b'regular'
b'2087896453',b'covered',b'no',b'regular'
b'2087896463',b'highway',b'bus_stop',b'regular'
b'2087896463',b'name',b'Taubenstra\xc3\x9fe',b'regular'
b'2126149930',b'amenity',b'shelter',b'regular'
b'2149453062',b'highway',b'bus_stop',b'regular'
b'2149453062',b'public_transport',b'platform',b'regular'
b'2150856465',b'highway',b'bus_stop',b'regular'
b'2150856465',b'name',b'Adelbylund - M\xc3\xbchle',b'regular'
b'2150856465',b'public_transport',b'platform',b'regular'
b'2150856465',b'shelter',b'no',b'regular'
b'2152029112',b'leisure',b'marina',b'regular'
b'2152029112',b'name',b'Flensburg Industriehafen',b'regular'
b'2152029112',b'harbour:category',b'marina',b'seamark'
b'2152029112',b'name',b'Flensburg Industriehafen',b'seamark'
b'2152029112',b'type',b'harbour',b'seamark'
b'2153078740',b'small_craft_facility:category',b'toilets;showers;laundrette',b'seamark'
b'2153078740',b'type',b'small_craft_facility',b'seamark'
b'2168777479',b'city',b'Husby',b'addr'
b'2168777479',b'country',b'DE',b'addr'
b'2168777479',b'housenumber',b'3',b'addr'
b'2168777479',b'postcode',b'24975',b'addr'
b'2168777479',b'street',b'Husbyfelder Stra\xc3\x9fe',b'addr'
b'2190443255',b'entrance',b'yes',b'regular'
b'2200024991',b'amenity',b'arts_centre',b'regular'
b'2200024991',b'name',b'Aktivitetshuset',b'regular'
b'2200024991',b'website',b'www.aktivitetshuset.de',b'regular'
b'2200025100',b'bus',b'yes',b'regular'
b'2200025100',b'highway',b'bus_stop',b'regular'
b'2200025100',b'name',b'Lise-Meitner-Stra\xc3\x9fe',b'regular'
b'2200025100',b'public_transport',b'platform',b'regular'
b'2200025100',b'ref',b'15',b'regular'
b'2200025100',b'wheelchair',b'yes',b'regular'
b'2200371228',b'bus',b'yes',b'regular'
b'2200371228',b'highway',b'bus_stop',b'regular'
b'2200371228',b'name',b'Flensburg M\xc3\xbchlental',b'regular'
b'2200371228',b'operator',b'Autokraft',b'regular'
b'2200371228',b'public_transport',b'platform',b'regular'
b'2200371228',b'shelter',b'yes',b'regular'
b'2200371245',b'emergency',b'fire_hydrant',b'regular'
b'2200371245',b'diameter',b'150',b'fire_hydrant'
b'2200371245',b'position',b'green',b'fire_hydrant'
b'2200371245',b'type',b'underground',b'fire_hydrant'
b'2201277862',b'entrance',b'yes',b'regular'
b'2206856097',b'city',b'Flensburg',b'addr'
b'2206856097',b'country',b'DE',b'addr'
b'2206856097',b'housenumber',b'23',b'addr'
b'2206856097',b'postcode',b'24939',b'addr'
b'2206856097',b'street',b'Schiffbr\xc3\xbccke',b'addr'
b'2206856097',b'name',b'Fahnen-Fischer',b'addr'
b'2206856097',b'note',b'Kleidung und Fahnen im Laden',b'addr'
b'2206856097',b'opening_hours',b'Mo-Fr 09:00-18:00; Sa 10:00-15:00',b'addr'
b'2206856097',b'shop',b'clothes',b'addr'
b'2206856097',b'website',b'www.fahnen-fischer.de',b'addr'
b'2212598397',b'bus',b'yes',b'regular'
b'2212598397',b'name',b'A6',b'regular'
b'2212598397',b'network',b'Aktiv Bus',b'regular'
b'2212598397',b'operator',b'Aktiv Bus',b'regular'
b'2212598397',b'public_transport',b'platform',b'regular'
b'2212598397',b'route_ref',b'13',b'regular'
b'2212598397',b'shelter',b'yes',b'regular'
b'2212598397',b'wheelchair',b'yes',b'regular'
b'2212598407',b'bench',b'yes',b'regular'
b'2212598407',b'bus',b'yes',b'regular'
b'2212598407',b'name',b'B4',b'regular'
b'2212598407',b'network',b'Aktiv Bus',b'regular'
b'2212598407',b'operator',b'Aktiv Bus',b'regular'
b'2212598407',b'public_transport',b'platform',b'regular'
b'2212598407',b'shelter',b'yes',b'regular'
b'2212598407',b'wheelchair',b'yes',b'regular'
b'2212598417',b'bus',b'yes',b'regular'
b'2212598417',b'name',b'C2',b'regular'
b'2212598417',b'network',b'AFAG',b'regular'
b'2212598417',b'operator',b'AFAG',b'regular'
b'2212598417',b'public_transport',b'stop_position',b'regular'
b'2242713887',b'city',b'Flensburg',b'addr'
b'2242713887',b'country',b'DE',b'addr'
b'2242713887',b'housenumber',b'14',b'addr'
b'2242713887',b'postcode',b'24937',b'addr'
b'2242713887',b'street',b'Sch\xc3\xbctzenkuhle',b'addr'
b'2242713919',b'entrance',b'yes',b'regular'
b'2242713951',b'entrance',b'yes',b'regular'
b'2266319234',b'access',b'private',b'regular'
b'2266319234',b'barrier',b'gate',b'regular'
b'2291045573',b'boundary',b'marker',b'regular'
b'2291045573',b'marker',b'stone',b'regular'
b'2291045573',b'name',b'D DRP 54a',b'regular'
b'2291045573',b'source',b'Geodatastyrelsen : SNSOR',b'regular'
b'2291045602',b'boundary',b'marker',b'regular'
b'2291045602',b'inscription',b'D DRP',b'regular'
b'2291045602',b'marker',b'stone',b'regular'
b'2291045602',b'name',b'76',b'regular'
b'2291045602',b'source',b'Geodatastyrelsen : SNSOR',b'regular'
b'2298281064',b'emergency',b'fire_hydrant',b'regular'
b'2298281064',b'diameter',b'400',b'fire_hydrant'
b'2298281064',b'type',b'underground',b'fire_hydrant'
b'2312865903',b'bus',b'yes',b'regular'
b'2312865903',b'highway',b'bus_stop',b'regular'
b'2312865903',b'name',b'Industriehafen',b'regular'
b'2312865903',b'public_transport',b'platform',b'regular'
b'2312865903',b'shelter',b'yes',b'regular'
b'2312865903',b'wheelchair',b'yes',b'regular'
b'2312866028',b'name',b'Quellental',b'regular'
b'2312866028',b'public_transport',b'stop_position',b'regular'
b'2329777443',b'entrance',b'yes',b'regular'
b'2335457409',b'entrance',b'yes',b'regular'
b'2337080498',b'city',b'Flensburg',b'addr'
b'2337080498',b'country',b'DE',b'addr'
b'2337080498',b'housenumber',b'10-12',b'addr'
b'2337080498',b'postcode',b'24937',b'addr'
b'2337080498',b'street',b'Rathausstra\xc3\x9fe',b'addr'
b'2337080498',b'amenity',b'bank',b'addr'
b'2337080498',b'atm',b'yes',b'addr'
b'2337080498',b'name',b'Deutsche Bank',b'addr'
b'2337080498',b'network',b'Cash Group',b'addr'
b'2337080498',b'note',b'Wird derzeit (Feb 2016) umgebaut',b'addr'
b'2337080498',b'wheelchair',b'no',b'addr'
b'2337093638',b'entrance',b'yes',b'regular'
b'2353349969',b'entrance',b'yes',b'regular'
b'2355313244',b'entrance',b'yes',b'regular'
b'2356047962',b'entrance',b'yes',b'regular'
b'2356047972',b'entrance',b'yes',b'regular'
b'2356073982',b'entrance',b'yes',b'regular'
b'2356630669',b'entrance',b'yes',b'regular'
b'2359253229',b'entrance',b'yes',b'regular'
b'2359283058',b'entrance',b'yes',b'regular'
b'2359383267',b'entrance',b'yes',b'regular'
b'2359383277',b'entrance',b'yes',b'regular'
b'2359383297',b'entrance',b'yes',b'regular'
b'2359383314',b'entrance',b'yes',b'regular'
b'2360143206',b'entrance',b'yes',b'regular'
b'2361968246',b'entrance',b'yes',b'regular'
b'2362812107',b'amenity',b'recycling',b'regular'
b'2362812107',b'glass',b'yes',b'recycling'
b'2362951285',b'entrance',b'yes',b'regular'
b'2364389563',b'entrance',b'yes',b'regular'
b'2368131909',b'entrance',b'yes',b'regular'
b'2368165120',b'entrance',b'yes',b'regular'
b'2371034720',b'entrance',b'yes',b'regular'
b'2374303710',b'city',b'Flensburg',b'addr'
b'2374303710',b'country',b'DE',b'addr'
b'2374303710',b'housenumber',b'53b',b'addr'
b'2374303710',b'postcode',b'24944',b'addr'
b'2374303710',b'street',b'F\xc3\xb6rdestra\xc3\x9fe',b'addr'
b'2374303710',b'amenity',b'doctors',b'addr'
b'2374303710',b'name',b'\xc3\x84rztliche Gemeinschaftspraxis Petersen Westemeier',b'addr'
b'2374303710',b'phone',b'+49 461 33065',b'addr'
b'2377499027',b'natural',b'tree',b'regular'
b'2377657825',b'shop',b'florist',b'regular'
b'2382654047',b'entrance',b'yes',b'regular'
b'2382654107',b'entrance',b'yes',b'regular'
b'2384195953',b'entrance',b'yes',b'regular'
b'2384195985',b'entrance',b'yes',b'regular'
b'2384195996',b'entrance',b'yes',b'regular'
b'2384196087',b'entrance',b'yes',b'regular'
b'2384196106',b'entrance',b'yes',b'regular'
b'2384221626',b'entrance',b'yes',b'regular'
b'2384221646',b'entrance',b'yes',b'regular'
b'2384221676',b'entrance',b'yes',b'regular'
b'2397002102',b'entrance',b'yes',b'regular'
b'2401448147',b'entrance',b'yes',b'regular'
b'2401448213',b'entrance',b'yes',b'regular'
b'2401448235',b'highway',b'bus_stop',b'regular'
b'2401448235',b'public_transport',b'platform',b'regular'
b'2401448235',b'shelter',b'yes',b'regular'
b'2401792152',b'entrance',b'yes',b'regular'
b'2403617383',b'entrance',b'yes',b'regular'
b'2411227393',b'barrier',b'lift_gate',b'regular'
b'2449115102',b'entrance',b'yes',b'regular'
b'2450636630',b'name',b'drugstore24',b'regular'
b'2450636630',b'shop',b'kiosk',b'regular'
b'2450636630',b'wheelchair',b'no',b'regular'
b'2450679451',b'access',b'private',b'regular'
b'2450679451',b'barrier',b'gate',b'regular'
b'2453587317',b'power',b'portal',b'regular'
b'2453594688',b'location',b'outdoor',b'regular'
b'2453594688',b'power',b'switchgear',b'regular'
b'2453594688',b'voltage',b'60000',b'regular'
b'2453596911',b'location',b'outdoor',b'regular'
b'2453596911',b'power',b'switchgear',b'regular'
b'2453596911',b'voltage',b'110000',b'regular'
b'2484881884',b'entrance',b'yes',b'regular'
b'2484881960',b'entrance',b'yes',b'regular'
b'2484882025',b'entrance',b'yes',b'regular'
b'2484882046',b'entrance',b'yes',b'regular'
b'2484882067',b'entrance',b'yes',b'regular'
b'2496493835',b'highway',b'street_lamp',b'regular'
b'2498897015',b'entrance',b'yes',b'regular'
b'2499152775',b'entrance',b'yes',b'regular'
b'2499152827',b'amenity',b'library',b'regular'
b'2499152827',b'name',b'Offener B\xc3\xbccherschrank',b'regular'
b'2499152827',b'opening_hours',b'24/7',b'regular'
b'2500015083',b'entrance',b'yes',b'regular'
